   347	2021-08-07 12:18:25	hardinfo 0.5.1.816.g877ea2b-2
   348	2021-08-07 12:18:25	intltool 0.51.0-6
   349	2021-08-07 12:18:25	jq 1.6-4
   350	2021-08-07 12:18:25	laptop-detect 0.16-1
   351	2021-08-07 12:18:25	libgnome-keyring 3.12.0+13+g4f8ab73-3
   352	2021-08-07 12:18:25	libgtop 2.40.0+2+g31db82ef-2
   353	2021-08-07 12:18:25	mlocate 0.26.git.20170220-7
   354	2021-08-07 12:18:25	net-tools 2.10-1
   355	2021-08-07 12:18:25	numlockx 1.2-5
   356	2021-08-07 12:18:25	oniguruma 6.9.7.1-1
   357	2021-08-07 12:18:25	perl-clone 0.45-3
   358	2021-08-07 12:18:25	perl-encode-locale 1.05-8
   359	2021-08-07 12:18:25	perl-error 0.17029-3
   360	2021-08-07 12:18:25	perl-file-listing 6.14-2
   361	2021-08-07 12:18:25	perl-html-parser 3.76-2
   362	2021-08-07 12:18:25	perl-html-tagset 3.20-11
   363	2021-08-07 12:18:25	perl-http-cookies 6.10-2
   364	2021-08-07 12:18:25	perl-http-date 6.05-4
   365	2021-08-07 12:18:25	perl-http-negotiate 6.01-9
   366	2021-08-07 12:18:25	perl-io-html 1.004-2
   367	2021-08-07 12:18:25	perl-mailtools 2.21-5
   368	2021-08-07 12:18:25	perl-net-http 6.21-2
   369	2021-08-07 12:18:25	perl-timedate 2.33-3
   370	2021-08-07 12:18:25	perl-www-robotrules 6.02-9
   371	2021-08-07 12:18:25	perl-xml-parser 2.46-3
   372	2021-08-07 12:18:25	perl-xml-writer 0.625-7
   373	2021-08-07 12:18:25	startup-notification 0.12-7
   374	2021-08-07 12:18:25	ttf-hack 3.003-3
   375	2021-08-07 12:18:25	ttf-roboto 2.138-4
   376	2021-08-07 12:18:25	ttf-roboto-mono 3.000-1
   377	2021-08-07 12:18:25	ttf-ubuntu-font-family 0.83-7
   378	2021-08-07 12:18:25	zip 3.0-9
   379	2021-08-07 12:18:25	zsh 5.8-1
   380	2021-08-07 12:18:26	bibata-cursor-theme-bin 1.1.2-1
   381	2021-08-07 12:18:26	hyphen 2.8.8-3
   382	2021-08-07 12:18:26	libmanette 0.2.6-2
   383	2021-08-07 12:18:26	media-player-info 24-2
   384	2021-08-07 12:18:26	polkit-qt5 0.114.0-1
   385	2021-08-07 12:18:26	python2-pyxdg 0.27-1
   386	2021-08-07 12:18:26	ripgrep 13.0.0-2
   387	2021-08-07 12:18:26	rxvt-unicode 9.26-2
